old_record_id_or_candidate_id,old_export_record_id,promoted_canonical_record_id,previous_place,previous_latitude,previous_longitude,previous_location_role,current_location_rows,current_map_eligibility,exact_reason_for_disappearance,note
881,881,881,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1912 - Sydney Morning Heald Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
888,888,888,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1964 - Sydney Herald Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
889,889,889,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1965 - Sydney Sun Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
890,890,890,"Brisbane, QLD",-27.4689623,153.0235009,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1970 - Courier Mail Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -27.4689623, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 153.0235009, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brisbane, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
893,893,893,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1976 - Sydney Sun Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
928,928,928,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1987 - Sydney Sun Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
936,936,936,"Brisbane, QLD",-27.4689623,153.0235009,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1994 - Brisbane Daily Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -27.4689623, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 153.0235009, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brisbane, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
938,938,938,"Sunshine Coast, QLD",-26.7079095,152.8508329,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1994 - Sunshine Coast Magazine Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -26.7079095, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 152.8508329, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sunshine Coast, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
960,960,960,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2012 - Sydney Telegraph Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
980,980,980,"Sunshine Coast, QLD",-26.7079095,152.8508329,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2017 - Sunshine Coast Daily Yowie Article 13-12-2017"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -26.7079095, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 152.8508329, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sunshine Coast, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
983,983,983,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2018 - Sydney Morning Herald Yowie Article 10-11-2018"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
984,984,984,"Brisbane, QLD",-27.4689623,153.0235009,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2019 - Courier Mail Yowie Article 15-07-2019"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -27.4689623, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 153.0235009, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brisbane, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1003,1003,1003,"Brisbane, QLD",-27.4689623,153.0235009,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2021 - Courier Mail Yowie Article 07-02-2021"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -27.4689623, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 153.0235009, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brisbane, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1023,1023,1023,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1876 - Freemans Journal, Walla Walla"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1024,1024,1024,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1876 - Town and Country Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1028,1028,1028,"Batemans Bay, NSW",-35.7072183,150.178289,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2000 - Batemans Bay Post Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -35.7072183, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 150.178289, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Batemans Bay, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1030,1030,1030,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1885 - Australian Town and Country Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1031,1031,1031,"Brisbane, QLD",-27.4689623,153.0235009,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1912 - Sunday Mail Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -27.4689623, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 153.0235009, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brisbane, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1032,1032,1032,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1973 - Daily Telegraph Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1033,1033,1033,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1973 - Daily Telegraph Yowie Article 2"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1034,1034,1034,"Sydney, NSW",-33.8698439,151.2082848,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1976 - Sun Herald Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -33.8698439, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 151.2082848, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sydney, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1036,1036,1036,"Crescent Head, NSW",-31.19,152.9761111,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1977 - Melba Cullen's 1930 Encounter at Crescent Head"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -31.19, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 152.9761111, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Crescent Head, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1037,1037,1037,"Batemans Bay, NSW",-35.7072183,150.178289,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1979 - Bay Post Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -35.7072183, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 150.178289, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Batemans Bay, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1038,1038,1038,"Charters Towers, QLD",-20.0714089,146.2709824,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""1979 - Northern Miner Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -20.0714089, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 146.2709824, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Charters Towers, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1039,1039,1039,"Brisbane, QLD",-27.4689623,153.0235009,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2000 - Sunday Mail Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -27.4689623, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 153.0235009, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brisbane, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1042,1042,1042,"Melbourne, VIC",-37.8142454,144.9631732,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2003 - Herald Sun Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -37.8142454, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 144.9631732, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Melbourne, VIC"", ""relation_type"": ""reported_place"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1044,1044,1044,"Brisbane, QLD",-27.4689623,153.0235009,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2007 - Sunday Mail Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -27.4689623, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 153.0235009, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Brisbane, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1045,1045,1045,"Kempsey, NSW",-30.9056457,152.5228021,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2009 - CFZ Michael Hardcastle Re: Yowie Kempsey"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -30.9056457, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 152.5228021, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Kempsey, NSW"", ""relation_type"": ""reported_place"", ""state_territory"": ""NSW"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1048,1048,1048,"Melbourne, VIC",-37.8142454,144.9631732,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2012 - Herald Sun Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -37.8142454, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 144.9631732, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Melbourne, VIC"", ""relation_type"": ""reported_place"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1052,1052,1052,"Sunshine Coast, QLD",-26.7079095,152.8508329,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2015 - Sunshine Valley Gazette Yowie Article"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -26.7079095, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 152.8508329, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Sunshine Coast, QLD"", ""relation_type"": ""reported_place"", ""state_territory"": ""QLD"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
1055,1055,1055,"Bendigo, VIC",-36.7590183,144.2826718,reported_place,"[{""confidence"": ""medium"", ""country"": ""Australia"", ""evidence_text"": ""2017 - Bendigo Advertiser Yowie Article 17-03-2017"", ""geocode_source"": ""ayr_public_page_location_field"", ""latitude"": -36.7590183, ""location_notes"": ""Place/state extracted from public AYR page title or Location field; coordinates not asserted."", ""location_type"": ""locality"", ""longitude"": 144.2826718, ""notes"": ""AYR page title/Location field; place is source-stated and awaits geocoding if needed."", ""place_name"": ""Bendigo, VIC"", ""relation_type"": ""reported_place"", ""state_territory"": ""VIC"", ""verification_status"": ""source_named_place_needs_geocode""}]",not_eligible,invalid_or_unverified_coordinate,Coordinates are present but not verified for public map export: source_named_place_needs_geocode
